"","Reviewer","Number","Authors","Title","Pub.year","URL","Species","Site","Latitude","Longitude","Loc.method","Month","Sample.year","Primer.note","Locus","Cross.species","Sample.Size","loc","Ocean","He.all","adj.He"
"73","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.324","Acropora microphthalma","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,19,"67_-0.57_73.15","Indian",0.616,0.663654781866784
"74","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.325","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,22,"67_-18.61_146.51","Pacific",0.624,0.673851163620129
"75","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.326","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,22,"67_-18.61_146.51","Pacific",0.636,0.689303687873626
"76","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.327","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,22,"67_-18.61_146.51","Pacific",0.17,0.170829669129105
"77","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.328","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,22,"67_-18.61_146.51","Pacific",0.458,0.475744051379408
"78","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.329","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_007",TRUE,22,"67_-18.61_146.51","Pacific",0.522,0.549194088561266
"79","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.330","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,22,"67_-18.61_146.51","Pacific",0.667,0.730174959315901
"80","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.331","Acropora microphthalma","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,22,"67_-18.61_146.51","Pacific",0.674,0.739610192738595
"81","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.332","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,28,"67_-18.61_146.51","Pacific",0.596,0.638510428141877
"82","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.333","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,25,"67_-18.61_146.51","Pacific",0.728,0.815400163757534
"83","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.334","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,26,"67_-18.61_146.51","Pacific",0.877,1.06958255002364
"84","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.335","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,27,"67_-18.61_146.51","Pacific",0.141,0.141471433455558
"85","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.336","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_007",TRUE,28,"67_-18.61_146.51","Pacific",0.694,0.767030032215214
"86","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.337","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,28,"67_-18.61_146.51","Pacific",0.364,0.372558923745672
"87","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.338","Acropora valida","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,28,"67_-18.61_146.51","Pacific",0.069,0.0690548691358586
"88","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.339","Acropora valida","Heron Island",-23.44,151.91,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,17,"67_-23.44_151.91","Pacific",0.78,0.894665817234235
"89","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.340","Acropora valida","Heron Island",-23.44,151.91,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,13,"67_-23.44_151.91","Pacific",0.506,0.530540946869046
"90","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.341","Acropora valida","Heron Island",-23.44,151.91,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,14,"67_-23.44_151.91","Pacific",0.612,0.658587023699801
"91","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.343","Acropora valida","Heron Island",-23.44,151.91,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,17,"67_-23.44_151.91","Pacific",0.111,0.111229211640618
"92","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.345","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,19,"67_-5.16_150.54","Pacific",0.735,0.825666680985823
"93","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.346","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,19,"67_-5.16_150.54","Pacific",0.719,0.802362417925985
"94","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.347","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,19,"67_-5.16_150.54","Pacific",0.904,1.12903490264484
"95","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.348","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,19,"67_-5.16_150.54","Pacific",0.389,0.399545847488808
"96","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.349","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_007",TRUE,19,"67_-5.16_150.54","Pacific",0.609,0.654799216357552
"97","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.350","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,19,"67_-5.16_150.54","Pacific",0.503,0.527066355220167
"98","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.351","Acropora valida","Kimbe Bay",-5.16,150.54,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,19,"67_-5.16_150.54","Pacific",0.188,0.189125438740271
"99","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.352","Acropora austera","Majuro",7.11,171.19,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,12,"67_7.11_171.19","Pacific",0.462,0.480248974111955
"100","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.353","Acropora austera","Majuro",7.11,171.19,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,12,"67_7.11_171.19","Pacific",0.66,0.72081876087009
"101","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.354","Acropora austera","Majuro",7.11,171.19,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,12,"67_7.11_171.19","Pacific",0.601,0.644751695606954
"102","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.357","Acropora austera","Arno",7.08,171.68,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,14,"67_7.08_171.68","Pacific",0.666,0.728833586401869
"103","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.358","Acropora austera","Arno",7.08,171.68,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,14,"67_7.08_171.68","Pacific",0.666,0.728833586401869
"104","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.359","Acropora austera","Arno",7.08,171.68,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,10,"67_7.08_171.68","Pacific",0.27,0.273393031467473
"105","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.360","Acropora austera","Arno",7.08,171.68,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,14,"67_7.08_171.68","Pacific",0.191,0.192180800999209
"106","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.362","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,28,"67_-0.57_73.15","Indian",0.733,0.822721816343974
"107","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.363","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,28,"67_-0.57_73.15","Indian",0.625,0.675131532937032
"108","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.364","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,28,"67_-0.57_73.15","Indian",0.307,0.312039200582943
"109","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.365","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,29,"67_-0.57_73.15","Indian",0.511,0.536347746419682
"110","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.366","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,29,"67_-0.57_73.15","Indian",0.728,0.815400163757534
"111","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.367","Acropora austera","Maldives",-0.57,73.15,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,29,"67_-0.57_73.15","Indian",0.702,0.77820191495678
"112","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.368","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,28,"67_-22.74_113.69","Pacific",0.07,0.0700572930880503
"113","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.369","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,28,"67_-22.74_113.69","Pacific",0.563,0.598011284294576
"114","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.370","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,28,"67_-22.74_113.69","Pacific",0.735,0.825666680985823
"115","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.371","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_022",TRUE,25,"67_-22.74_113.69","Pacific",0.788,0.907553744479617
"116","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.372","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,25,"67_-22.74_113.69","Pacific",0.626,0.67641321612931
"117","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.373","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,28,"67_-22.74_113.69","Pacific",0.721,0.805244374232572
"118","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.374","Acropora papillare","Ningaloo",-22.74,113.69,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,26,"67_-22.74_113.69","Pacific",0.57,0.606505855213087
"119","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.375","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,20,"67_-18.61_146.51","Pacific",0.639,0.69319752187258
"120","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.376","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,20,"67_-18.61_146.51","Pacific",0.411,0.423550721130987
"121","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.377","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_028",TRUE,20,"67_-18.61_146.51","Pacific",0.8,0.927295218001612
"122","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.378","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_022",TRUE,20,"67_-18.61_146.51","Pacific",0.814,0.951005541587178
"123","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.379","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_23",TRUE,20,"67_-18.61_146.51","Pacific",0.585,0.624880057761309
"124","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.380","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_007",TRUE,20,"67_-18.61_146.51","Pacific",0.421,0.434547500503488
"125","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.381","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_010",TRUE,20,"67_-18.61_146.51","Pacific",0.706,0.783834160846974
"126","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.382","Acropora papillare","Orpheus Island",-18.61,146.51,"estimate",NA,NA,FALSE,"Amil2_12",TRUE,20,"67_-18.61_146.51","Pacific",0.554,0.587161308243258
"127","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.383","Acropora papillare","Japan",26.74,128.06,"estimate",NA,NA,FALSE,"Amil2_002",TRUE,14,"67_26.74_128.06","Pacific",0.755,0.855654119503876
"128","RB",67,"ZT Richards, MJH van Oppen","Rarity and genetic diversity in Indo–Pacific Acropora corals",2012,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.384","Acropora papillare","Japan",26.74,128.06,"estimate",NA,NA,FALSE,"Amil2_006",TRUE,14,"67_26.74_128.06","Pacific",0.543,0.574005565327992
