Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl1357,FALSE,0.493,0.545,7,-0.091,NA,NA,NA,-0.032,NA,NA,NA,NA,33,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl1490,FALSE,0.031,0.031,2,0,NA,NA,NA,-0.032,NA,NA,NA,NA,32,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl1551,FALSE,0.625,0.588,6,0.074,NA,NA,NA,-0.032,NA,NA,NA,NA,34,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl1556,FALSE,0.168,0.182,3,-0.07,NA,NA,NA,-0.032,NA,NA,NA,NA,33,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl1629,FALSE,0.14,0.152,2,-0.067,NA,NA,NA,-0.032,NA,NA,NA,NA,33,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl2069,FALSE,0.612,0.576,4,0.075,NA,NA,NA,-0.032,NA,NA,NA,NA,33,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Gardener Pinnacles,24.9988,-167.998,estimate,NA,NA,FALSE,pl2258,FALSE,0.275,0.313,4,-0.121,NA,NA,NA,-0.032,NA,NA,NA,NA,32,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl0340,FALSE,0.582,0.636,5,-0.071,NA,NA,NA,0.209,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl0780,FALSE,0,0,1,0,NA,NA,NA,0.209,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl1357,FALSE,0.464,0.391,4,0.178,NA,NA,NA,0.209,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl1490,FALSE,0.172,0,2,1,NA,NA,NA,0.209,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl1551,FALSE,0.553,0.591,6,-0.046,NA,NA,NA,0.209,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl1556,FALSE,0.306,0.294,4,0.07,NA,NA,NA,0.209,NA,NA,NA,NA,17,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl1629,FALSE,0.122,0.13,2,-0.048,NA,NA,NA,0.209,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl2069,FALSE,0.536,0.409,4,0.259,NA,NA,NA,0.209,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,French Frigate Shaols,23.7489,-166.1461,estimate,NA,NA,FALSE,pl2258,FALSE,0.424,0.294,3,0.333,NA,NA,NA,0.209,NA,NA,NA,NA,17,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl0340,FALSE,0.654,0.524,5,0.223,NA,NA,NA,0.301,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl0780,FALSE,0.139,0.05,2,0.655,NA,NA,NA,0.301,NA,NA,NA,NA,20,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl1357,FALSE,0.219,0.238,4,-0.064,NA,NA,NA,0.301,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl1490,FALSE,0.046,0.048,2,0,NA,NA,NA,0.301,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl1551,FALSE,0.512,0.529,5,-0.003,NA,NA,NA,0.301,NA,NA,NA,NA,17,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl1556,FALSE,0.184,0.1,3,0.476,NA,NA,NA,0.301,NA,NA,NA,NA,20,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl1629,FALSE,0.091,0,2,1,NA,NA,NA,0.301,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl2069,FALSE,0.555,0.263,4,0.545,NA,NA,NA,0.301,NA,NA,NA,NA,19,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Necker,23.5749,-164.7003,estimate,NA,NA,FALSE,pl2258,FALSE,0.261,0.3,3,-0.123,NA,NA,NA,0.301,NA,NA,NA,NA,20,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl0340,FALSE,0.573,0.444,4,0.251,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl0780,FALSE,0,0,1,-,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl1357,FALSE,0.341,0.333,6,0.051,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl1490,FALSE,0,0,1,-,NA,NA,NA,0.048,NA,NA,NA,NA,16,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl1551,FALSE,0.613,0.667,6,-0.06,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl1556,FALSE,0.367,0.286,4,0.257,NA,NA,NA,0.048,NA,NA,NA,NA,14,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl1629,FALSE,0.198,0.222,2,-0.097,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl2069,FALSE,0.508,0.556,4,-0.066,NA,NA,NA,0.048,NA,NA,NA,NA,18,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Nihoa,23.0605,-161.9218,estimate,NA,NA,FALSE,pl2258,FALSE,0.069,0.071,2,0,NA,NA,NA,0.048,NA,NA,NA,NA,14,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl0340,FALSE,0.432,0.188,3,0.654,NA,NA,NA,0.402,NA,NA,NA,NA,16,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl0780,FALSE,0.117,0,2,1,NA,NA,NA,0.402,NA,NA,NA,NA,16,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl1357,FALSE,0.124,0.133,2,-0.03,NA,NA,NA,0.402,NA,NA,NA,NA,15,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl1490,FALSE,0,0,1,-,NA,NA,NA,0.402,NA,NA,NA,NA,15,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl1551,FALSE,0.459,0.375,5,0.176,NA,NA,NA,0.402,NA,NA,NA,NA,16,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl1556,FALSE,0.314,0.182,3,0.339,NA,NA,NA,0.402,NA,NA,NA,NA,11,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl1629,FALSE,0.17,0.063,2,0.654,NA,NA,NA,0.402,NA,NA,NA,NA,16,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl2069,FALSE,0.478,0.4,4,0.216,NA,NA,NA,0.402,NA,NA,NA,NA,15,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Oahu,21.4389,-158.0001,estimate,NA,NA,FALSE,pl2258,FALSE,0.248,0.182,4,0.204,NA,NA,NA,0.402,NA,NA,NA,NA,11,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl0340,FALSE,0.62,0.571,5,0.103,NA,NA,NA,0.064,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl0780,FALSE,0,0,1,-,NA,NA,NA,0.064,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl1357,FALSE,0.342,0.391,6,-0.122,NA,NA,NA,0.064,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl1490,FALSE,0,0,1,-,NA,NA,NA,0.064,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl1551,FALSE,0.592,0.545,4,0.102,NA,NA,NA,0.064,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl1556,FALSE,0.199,0.13,3,0.365,NA,NA,NA,0.064,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl1629,FALSE,0.199,0.217,3,-0.068,NA,NA,NA,0.064,NA,NA,NA,NA,23,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl2069,FALSE,0.697,0.667,4,0.068,NA,NA,NA,0.064,NA,NA,NA,NA,21,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaii,19.5429,-155.6659,estimate,NA,NA,FALSE,pl2258,FALSE,0.044,0.045,2,0,NA,NA,NA,0.064,NA,NA,NA,NA,22,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl0340,FALSE,0.587,0.492,11,0.164,NA,NA,NA,0.172,NA,NA,NA,NA,248,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl0780,FALSE,0.074,0.06,5,0.187,NA,NA,NA,0.172,NA,NA,NA,NA,249,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl1357,FALSE,0.375,0.382,11,-0.018,NA,NA,NA,0.172,NA,NA,NA,NA,251,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl1490,FALSE,0.052,0.012,4,0.766,NA,NA,NA,0.172,NA,NA,NA,NA,243,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl1551,FALSE,0.577,0.538,7,0.071,NA,NA,NA,0.172,NA,NA,NA,NA,240,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl1556,FALSE,0.219,0.179,5,0.185,NA,NA,NA,0.172,NA,NA,NA,NA,212,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl1629,FALSE,0.174,0.171,4,0.022,NA,NA,NA,0.172,NA,NA,NA,NA,252,,,,,,,,,
MK,1149,"NR Polato, GT Concepcion, RJ Toonen…",Isolation by distance across the Hawaiian Archipelago in the reef_building coral Porites lobata,2010,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2010.04836.x,Porites lobata,Hawaiian Islands (all),19.8968,-155.5828,estimate,NA,NA,FALSE,pl2069,FALSE,0.542,0.465,5,0.144,NA,NA,NA,0.172,NA,NA,NA,NA,245,,,,,,,,,
